"","date","brand","fuel","count"
"604",2013-08-01,"SUZUKI","ICE",164
"605",2013-08-01,"TOYOTA","ICE",1636
"606",2013-08-01,"TOYOTA","PHEV",1
"607",2013-08-01,"VOLKSWAGEN","ICE",1306
"608",2013-08-01,"VOLVO","ICE",87
"609",2013-08-01,"VOLVO","PHEV",1
"610",2013-08-01,"XINGYUE","ICE",2
"611",2013-08-01,"АЗЛК","ICE",4
"612",2013-08-01,"АС","ICE",34
"613",2013-08-01,"БОГДАН","ICE",1044
"614",2013-08-01,"ВАЗ","ICE",752
"615",2013-08-01,"ГАЗ","ICE",30
"616",2013-08-01,"ЗАЗ","ICE",1139
"617",2013-08-01,"ЗАЗ-DAEWOO","ICE",49
"618",2013-08-01,"ИЖ","ICE",3
"619",2013-08-01,"ЛУАЗ","ICE",1
"620",2013-08-01,"УАЗ","ICE",17
"621",2013-09-01,"ABARTH","ICE",2
"622",2013-09-01,"ACURA","ICE",2
"623",2013-09-01,"ALFA","ICE",8
"624",2013-09-01,"ASTON","ICE",2
"625",2013-09-01,"AUDI","ICE",115
"626",2013-09-01,"BENTLEY","ICE",2
"627",2013-09-01,"BIO","BEV",2
"628",2013-09-01,"BMW","ICE",158
"629",2013-09-01,"BYD","ICE",112
"630",2013-09-01,"CADILLAC","ICE",1
"631",2013-09-01,"CHERY","ICE",109
"632",2013-09-01,"CHEVROLET","ICE",262
"633",2013-09-01,"CHRYSLER","ICE",5
"634",2013-09-01,"CITROEN","ICE",182
"635",2013-09-01,"DACIA","ICE",9
"636",2013-09-01,"DADI","ICE",1
"637",2013-09-01,"DAEWOO","ICE",238
"638",2013-09-01,"DAIHATSU","ICE",5
"639",2013-09-01,"DODGE","ICE",3
"640",2013-09-01,"FAW","ICE",36
"641",2013-09-01,"FERRARI","ICE",1
"642",2013-09-01,"FIAT","ICE",138
"643",2013-09-01,"FORD","ICE",587
"644",2013-09-01,"GEELY","ICE",752
"645",2013-09-01,"GREAT","ICE",83
"646",2013-09-01,"HONDA","ICE",198
"647",2013-09-01,"HONDA","PHEV",1
"648",2013-09-01,"HYUNDAI","ICE",888
"649",2013-09-01,"IKCO","ICE",1
"650",2013-09-01,"INFINITI","ICE",28
"651",2013-09-01,"IVECO","ICE",1
"652",2013-09-01,"JAC","ICE",5
"653",2013-09-01,"JAGUAR","ICE",6
"654",2013-09-01,"JEEP","ICE",12
"655",2013-09-01,"KIA","ICE",451
"656",2013-09-01,"LADA","ICE",98
"657",2013-09-01,"LANCIA","ICE",3
"658",2013-09-01,"LAND","ICE",69
"659",2013-09-01,"LEXUS","ICE",98
"660",2013-09-01,"LEXUS","PHEV",3
"661",2013-09-01,"LIFAN","ICE",17
"662",2013-09-01,"MAZDA","ICE",152
"663",2013-09-01,"MERCEDES-BENZ","ICE",248
"664",2013-09-01,"MG","ICE",68
"665",2013-09-01,"MINI","ICE",6
"666",2013-09-01,"MITSUBISHI","ICE",327
"667",2013-09-01,"NISSAN","ICE",688
"668",2013-09-01,"OPEL","ICE",141
"669",2013-09-01,"PEUGEOT","ICE",260
"670",2013-09-01,"PLYMOUTH","ICE",1
"671",2013-09-01,"PORSCHE","ICE",22
"672",2013-09-01,"RENAULT","ICE",477
"673",2013-09-01,"ROVER","ICE",1
"674",2013-09-01,"SAIPA","ICE",5
"675",2013-09-01,"SAMAND","ICE",1
"676",2013-09-01,"SCION","ICE",1
"677",2013-09-01,"SEAT","ICE",10
"678",2013-09-01,"SKODA","ICE",378
"679",2013-09-01,"SMART","ICE",35
"680",2013-09-01,"SSANG","ICE",94
"681",2013-09-01,"SUBARU","ICE",104
"682",2013-09-01,"SUZUKI","ICE",61
"683",2013-09-01,"TOYOTA","ICE",824
"684",2013-09-01,"TOYOTA","PHEV",1
"685",2013-09-01,"TRABANT","ICE",1
"686",2013-09-01,"VOLKSWAGEN","ICE",515
"687",2013-09-01,"VOLVO","ICE",32
"688",2013-09-01,"XINGYUE","ICE",1
"689",2013-09-01,"АЗЛК","ICE",3
"690",2013-09-01,"АС","ICE",1
"691",2013-09-01,"БОГДАН","ICE",305
"692",2013-09-01,"ВАЗ","ICE",427
"693",2013-09-01,"ВАРТА","ICE",2
"694",2013-09-01,"ГАЗ","ICE",22
"695",2013-09-01,"ЗАЗ","ICE",763
"696",2013-09-01,"ЗАЗ-DAEWOO","ICE",21
"697",2013-09-01,"ИЖ","ICE",1
"698",2013-09-01,"УАЗ","ICE",7
"699",2013-10-01,"AC","ICE",2
"700",2013-10-01,"ACURA","ICE",5
"701",2013-10-01,"ACURA","PHEV",1
"702",2013-10-01,"ALFA","ICE",2
"703",2013-10-01,"AUDI","ICE",100
"704",2013-10-01,"BENTLEY","ICE",4
"705",2013-10-01,"BIO","BEV",1
"706",2013-10-01,"BMW","ICE",181
"707",2013-10-01,"BYD","ICE",112
"708",2013-10-01,"CADILLAC","ICE",2
"709",2013-10-01,"CHERY","ICE",102
"710",2013-10-01,"CHEVROLET","ICE",213
"711",2013-10-01,"CHRYSLER","ICE",1
"712",2013-10-01,"CITROEN","ICE",231
"713",2013-10-01,"DACIA","ICE",7
"714",2013-10-01,"DAEWOO","ICE",289
"715",2013-10-01,"DAIHATSU","ICE",4
"716",2013-10-01,"FAW","ICE",32
"717",2013-10-01,"FERRARI","ICE",1
"718",2013-10-01,"FIAT","ICE",241
"719",2013-10-01,"FORD","ICE",494
"720",2013-10-01,"GEELY","ICE",770
"721",2013-10-01,"GMC","ICE",1
"722",2013-10-01,"GREAT","ICE",85
"723",2013-10-01,"HOBBY","ICE",1
"724",2013-10-01,"HONDA","ICE",256
"725",2013-10-01,"HYUNDAI","ICE",903
"726",2013-10-01,"INFINITI","ICE",40
"727",2013-10-01,"ISUZU","ICE",1
"728",2013-10-01,"IVECO","ICE",1
"729",2013-10-01,"JAC","ICE",60
"730",2013-10-01,"JAGUAR","ICE",4
"731",2013-10-01,"JEEP","ICE",28
"732",2013-10-01,"KIA","ICE",431
"733",2013-10-01,"LADA","ICE",80
"734",2013-10-01,"LANCIA","ICE",5
"735",2013-10-01,"LAND","ICE",96
"736",2013-10-01,"LEXUS","ICE",93
"737",2013-10-01,"LEXUS","PHEV",3
"738",2013-10-01,"LIFAN","ICE",56
"739",2013-10-01,"LINCOLN","ICE",1
"740",2013-10-01,"MASERATI","ICE",2
"741",2013-10-01,"MAZDA","ICE",184
"742",2013-10-01,"MERCEDES-BENZ","ICE",302
"743",2013-10-01,"MG","ICE",66
"744",2013-10-01,"MINI","ICE",12
"745",2013-10-01,"MITSUBISHI","ICE",418
"746",2013-10-01,"NISSAN","ICE",686
"747",2013-10-01,"OPEL","ICE",157
"748",2013-10-01,"PEUGEOT","ICE",233
"749",2013-10-01,"PORSCHE","ICE",39
"750",2013-10-01,"RENAULT","ICE",766
"751",2013-10-01,"ROVER","ICE",2
"752",2013-10-01,"SAIPA","ICE",10
"753",2013-10-01,"SCION","ICE",1
"754",2013-10-01,"SEAT","ICE",20
"755",2013-10-01,"SKODA","ICE",675
"756",2013-10-01,"SMART","ICE",32
"757",2013-10-01,"SSANG","ICE",172
"758",2013-10-01,"SUBARU","ICE",113
"759",2013-10-01,"SUZUKI","ICE",66
"760",2013-10-01,"TATA","ICE",1
"761",2013-10-01,"TOYOTA","ICE",873
"762",2013-10-01,"TOYOTA","PHEV",22
"763",2013-10-01,"VOLKSWAGEN","ICE",546
"764",2013-10-01,"VOLVO","ICE",51
"765",2013-10-01,"АЗЛК","ICE",1
"766",2013-10-01,"АС","ICE",4
"767",2013-10-01,"БОГДАН","ICE",99
"768",2013-10-01,"ВАЗ","ICE",460
"769",2013-10-01,"ГАЗ","ICE",18
"770",2013-10-01,"ЗАЗ","ICE",865
"771",2013-10-01,"ЗАЗ-DAEWOO","ICE",26
"772",2013-10-01,"УАЗ","ICE",23
"773",2013-11-01,"ABARTH","ICE",1
"774",2013-11-01,"ACURA","ICE",6
"775",2013-11-01,"ALFA","ICE",4
"776",2013-11-01,"AUDI","ICE",121
"777",2013-11-01,"BENTLEY","ICE",3
"778",2013-11-01,"BMW","ICE",230
"779",2013-11-01,"BYD","ICE",68
"780",2013-11-01,"CHERY","ICE",82
"781",2013-11-01,"CHEVROLET","ICE",157
"782",2013-11-01,"CHRYSLER","ICE",2
"783",2013-11-01,"CITROEN","ICE",243
"784",2013-11-01,"DACIA","ICE",2
"785",2013-11-01,"DAEWOO","ICE",333
"786",2013-11-01,"DAIHATSU","ICE",5
"787",2013-11-01,"DODGE","ICE",4
"788",2013-11-01,"FAW","ICE",20
"789",2013-11-01,"FIAT","ICE",201
"790",2013-11-01,"FORD","ICE",568
"791",2013-11-01,"FUQI","ICE",1
"792",2013-11-01,"GEELY","ICE",1005
"793",2013-11-01,"GREAT","ICE",94
"794",2013-11-01,"HONDA","ICE",179
"795",2013-11-01,"HYUNDAI","ICE",611
"796",2013-11-01,"INFINITI","ICE",32
"797",2013-11-01,"IVECO","ICE",1
"798",2013-11-01,"JAC","ICE",7
"799",2013-11-01,"JAGUAR","ICE",3
"800",2013-11-01,"JEEP","ICE",15
"801",2013-11-01,"KIA","ICE",533
"802",2013-11-01,"LADA","ICE",59
"803",2013-11-01,"LANCIA","ICE",6
"804",2013-11-01,"LAND","ICE",110
"805",2013-11-01,"LEXUS","ICE",86
"806",2013-11-01,"LEXUS","PHEV",5
"807",2013-11-01,"LIFAN","ICE",15
"808",2013-11-01,"MASERATI","ICE",1
"809",2013-11-01,"MAZDA","ICE",146
"810",2013-11-01,"MERCEDES-BENZ","ICE",240
"811",2013-11-01,"MG","ICE",53
"812",2013-11-01,"MINI","ICE",11
"813",2013-11-01,"MITSUBISHI","ICE",348
"814",2013-11-01,"NISSAN","ICE",565
"815",2013-11-01,"OPEL","ICE",105
"816",2013-11-01,"PEUGEOT","ICE",279
"817",2013-11-01,"PORSCHE","ICE",39
"818",2013-11-01,"RENAULT","ICE",726
"819",2013-11-01,"SAAB","ICE",1
"820",2013-11-01,"SAIPA","ICE",5
"821",2013-11-01,"SEAT","ICE",24
"822",2013-11-01,"SKODA","ICE",487
"823",2013-11-01,"SMART","ICE",32
"824",2013-11-01,"SSANG","ICE",170
"825",2013-11-01,"SUBARU","ICE",107
"826",2013-11-01,"SUZUKI","ICE",68
"827",2013-11-01,"TOYOTA","ICE",1029
"828",2013-11-01,"TOYOTA","PHEV",218
"829",2013-11-01,"VOLKSWAGEN","ICE",553
"830",2013-11-01,"VOLVO","ICE",55
"831",2013-11-01,"WULING","ICE",1
"832",2013-11-01,"АС","ICE",8
"833",2013-11-01,"БОГДАН","ICE",120
"834",2013-11-01,"ВАЗ","ICE",373
"835",2013-11-01,"ГАЗ","ICE",14
"836",2013-11-01,"ЗАЗ","ICE",860
"837",2013-11-01,"ЗАЗ-DAEWOO","ICE",24
"838",2013-11-01,"ИЖ","ICE",2
"839",2013-11-01,"ТК","ICE",1
"840",2013-11-01,"УАЗ","ICE",11
"841",2013-11-01,"УВН","ICE",1
"842",2013-12-01,"ACURA","ICE",3
"843",2013-12-01,"ALFA","ICE",1
"844",2013-12-01,"AUDI","ICE",112
"845",2013-12-01,"BENTLEY","ICE",4
"846",2013-12-01,"BMW","ICE",173
"847",2013-12-01,"BYD","BEV",2
"848",2013-12-01,"BYD","ICE",56
"849",2013-12-01,"CADILLAC","ICE",1
"850",2013-12-01,"CHERY","ICE",56
"851",2013-12-01,"CHEVROLET","ICE",141
"852",2013-12-01,"CHRYSLER","ICE",3
"853",2013-12-01,"CITROEN","ICE",214
"854",2013-12-01,"DACIA","ICE",3
"855",2013-12-01,"DAEWOO","ICE",290
"856",2013-12-01,"DAIHATSU","ICE",1
"857",2013-12-01,"DODGE","ICE",3
"858",2013-12-01,"FAW","ICE",34
"859",2013-12-01,"FERRARI","ICE",2
"860",2013-12-01,"FIAT","ICE",162
"861",2013-12-01,"FORD","ICE",752
"862",2013-12-01,"GEELY","ICE",1180
"863",2013-12-01,"GEM","BEV",1
"864",2013-12-01,"GREAT","ICE",61
"865",2013-12-01,"HONDA","ICE",190
"866",2013-12-01,"HYUNDAI","ICE",665
"867",2013-12-01,"IKCO","ICE",1
"868",2013-12-01,"INFINITI","ICE",48
"869",2013-12-01,"JAC","ICE",4
"870",2013-12-01,"JAGUAR","ICE",3
"871",2013-12-01,"JEEP","ICE",20
"872",2013-12-01,"KIA","ICE",453
"873",2013-12-01,"LADA","ICE",77
"874",2013-12-01,"LANCIA","ICE",3
"875",2013-12-01,"LAND","ICE",116
"876",2013-12-01,"LEXUS","ICE",98
"877",2013-12-01,"LEXUS","PHEV",4
"878",2013-12-01,"LIFAN","ICE",7
"879",2013-12-01,"MAZDA","ICE",242
"880",2013-12-01,"MERCEDES-BENZ","ICE",250
"881",2013-12-01,"MG","ICE",36
"882",2013-12-01,"MINI","ICE",10
"883",2013-12-01,"MITSUBISHI","ICE",323
"884",2013-12-01,"NISSAN","ICE",670
"885",2013-12-01,"OPEL","ICE",116
"886",2013-12-01,"PEUGEOT","ICE",285
"887",2013-12-01,"PORSCHE","ICE",38
"888",2013-12-01,"PROTON","ICE",1
"889",2013-12-01,"RENAULT","ICE",798
"890",2013-12-01,"ROLLS-ROYCE","ICE",4
"891",2013-12-01,"ROVER","ICE",2
"892",2013-12-01,"SAAB","ICE",1
"893",2013-12-01,"SAIPA","ICE",7
"894",2013-12-01,"SEAT","ICE",15
"895",2013-12-01,"SKODA","ICE",577
"896",2013-12-01,"SMART","ICE",16
"897",2013-12-01,"SSANG","ICE",156
"898",2013-12-01,"SUBARU","ICE",121
"899",2013-12-01,"SUZUKI","ICE",67
"900",2013-12-01,"TOYOTA","ICE",874
"901",2013-12-01,"TOYOTA","PHEV",20
"902",2013-12-01,"VOLKSWAGEN","ICE",601
"903",2013-12-01,"VOLVO","ICE",42
"904",2013-12-01,"АС","ICE",21
"905",2013-12-01,"БОГДАН","ICE",102
"906",2013-12-01,"ВАЗ","ICE",337
"907",2013-12-01,"ГАЗ","ICE",7
"908",2013-12-01,"ЗАЗ","ICE",791
"909",2013-12-01,"ЗАЗ-DAEWOO","ICE",19
"910",2013-12-01,"ИЖ","ICE",1
"911",2013-12-01,"УАЗ","ICE",18
"912",2014-01-01,"ACURA","ICE",3
"913",2014-01-01,"ALFA","ICE",2
"914",2014-01-01,"AUDI","ICE",101
"915",2014-01-01,"BENTLEY","ICE",1
"916",2014-01-01,"BMW","ICE",87
"917",2014-01-01,"BYD","ICE",18
"918",2014-01-01,"CADILLAC","ICE",4
"919",2014-01-01,"CHERY","ICE",53
"920",2014-01-01,"CHEVROLET","ICE",132
"921",2014-01-01,"CHRYSLER","ICE",2
"922",2014-01-01,"CITROEN","ICE",145
"923",2014-01-01,"DACIA","ICE",3
"924",2014-01-01,"DAEWOO","ICE",205
"925",2014-01-01,"DAIHATSU","ICE",2
"926",2014-01-01,"DODGE","ICE",1
"927",2014-01-01,"FAW","ICE",16
"928",2014-01-01,"FIAT","ICE",106
"929",2014-01-01,"FORD","ICE",625
"930",2014-01-01,"GEELY","ICE",932
"931",2014-01-01,"GREAT","ICE",44
"932",2014-01-01,"HONDA","ICE",133
"933",2014-01-01,"HYUNDAI","ICE",443
"934",2014-01-01,"IKCO","ICE",2
"935",2014-01-01,"INFINITI","ICE",30
"936",2014-01-01,"ISUZU","ICE",1
"937",2014-01-01,"JAC","ICE",42
"938",2014-01-01,"JAGUAR","ICE",2
"939",2014-01-01,"JEEP","ICE",14
"940",2014-01-01,"KIA","ICE",397
"941",2014-01-01,"LADA","ICE",60
"942",2014-01-01,"LANCIA","ICE",4
"943",2014-01-01,"LAND","ICE",65
"944",2014-01-01,"LEXUS","ICE",62
"945",2014-01-01,"LEXUS","PHEV",1
"946",2014-01-01,"LIFAN","ICE",21
"947",2014-01-01,"MAPLE","ICE",1
"948",2014-01-01,"MAZDA","ICE",180
"949",2014-01-01,"MERCEDES-BENZ","ICE",154
"950",2014-01-01,"MG","ICE",60
"951",2014-01-01,"MINI","ICE",4
"952",2014-01-01,"MITSUBISHI","ICE",196
"953",2014-01-01,"NISSAN","ICE",407
"954",2014-01-01,"OPEL","ICE",82
"955",2014-01-01,"PEUGEOT","ICE",235
"956",2014-01-01,"PORSCHE","ICE",14
"957",2014-01-01,"RENAULT","ICE",443
"958",2014-01-01,"ROVER","ICE",1
"959",2014-01-01,"SAIPA","ICE",3
"960",2014-01-01,"SEAT","ICE",21
"961",2014-01-01,"SKODA","ICE",344
"962",2014-01-01,"SMART","ICE",13
"963",2014-01-01,"SSANG","ICE",118
"964",2014-01-01,"STREET","PHEV",1
"965",2014-01-01,"SUBARU","ICE",72
"966",2014-01-01,"SUZUKI","ICE",45
"967",2014-01-01,"TOYOTA","ICE",686
"968",2014-01-01,"TOYOTA","PHEV",367
"969",2014-01-01,"VOLKSWAGEN","ICE",306
"970",2014-01-01,"VOLVO","ICE",36
"971",2014-01-01,"АЗЛК","ICE",2
"972",2014-01-01,"АС","ICE",15
"973",2014-01-01,"БОГДАН","ICE",85
"974",2014-01-01,"ВАЗ","ICE",213
"975",2014-01-01,"ГАЗ","ICE",14
"976",2014-01-01,"ЗАЗ","ICE",504
"977",2014-01-01,"ЗАЗ-DAEWOO","ICE",19
"978",2014-01-01,"ТК","ICE",2
"979",2014-01-01,"УАЗ","ICE",14
"980",2014-02-01,"ACURA","ICE",2
"981",2014-02-01,"ALFA","ICE",5
"982",2014-02-01,"AUDI","ICE",145
"983",2014-02-01,"BENTLEY","ICE",1
"984",2014-02-01,"BMW","ICE",104
"985",2014-02-01,"BYD","ICE",50
"986",2014-02-01,"CHERY","ICE",62
"987",2014-02-01,"CHEVROLET","ICE",103
"988",2014-02-01,"CHRYSLER","ICE",2
"989",2014-02-01,"CITROEN","ICE",216
"990",2014-02-01,"DACIA","ICE",3
"991",2014-02-01,"DADI","ICE",1
"992",2014-02-01,"DAEWOO","ICE",390
"993",2014-02-01,"DODGE","ICE",3
"994",2014-02-01,"FAW","ICE",29
"995",2014-02-01,"FIAT","ICE",172
"996",2014-02-01,"FORD","ICE",498
"997",2014-02-01,"GEELY","ICE",1373
"998",2014-02-01,"GREAT","ICE",56
"999",2014-02-01,"HONDA","ICE",239
"1000",2014-02-01,"HYUNDAI","ICE",564
"1001",2014-02-01,"IKCO","ICE",1
"1002",2014-02-01,"INFINITI","ICE",59
"1003",2014-02-01,"ISUZU","ICE",2
"1004",2014-02-01,"JAC","ICE",32
"1005",2014-02-01,"JAGUAR","ICE",2
"1006",2014-02-01,"JEEP","ICE",15
"1007",2014-02-01,"KIA","ICE",321
"1008",2014-02-01,"LADA","ICE",82
"1009",2014-02-01,"LANCIA","ICE",1
"1010",2014-02-01,"LAND","ICE",79
"1011",2014-02-01,"LEXUS","ICE",58
"1012",2014-02-01,"LEXUS","PHEV",3
"1013",2014-02-01,"LIFAN","ICE",37
"1014",2014-02-01,"MAZDA","ICE",232
"1015",2014-02-01,"MERCEDES-BENZ","ICE",203
"1016",2014-02-01,"MG","ICE",113
"1017",2014-02-01,"MINI","ICE",6
"1018",2014-02-01,"MITSUBISHI","ICE",265
"1019",2014-02-01,"NISSAN","BEV",1
"1020",2014-02-01,"NISSAN","ICE",672
"1021",2014-02-01,"OPEL","ICE",86
"1022",2014-02-01,"PEUGEOT","ICE",255
"1023",2014-02-01,"PLYMOUTH","ICE",1
"1024",2014-02-01,"PONTIAC","ICE",1
"1025",2014-02-01,"PORSCHE","ICE",26
"1026",2014-02-01,"RENAULT","ICE",730
"1027",2014-02-01,"ROLLS-ROYCE","ICE",1
"1028",2014-02-01,"SAIPA","ICE",2
"1029",2014-02-01,"SEAT","ICE",21
"1030",2014-02-01,"SKODA","ICE",402
"1031",2014-02-01,"SMART","ICE",4
"1032",2014-02-01,"SSANG","ICE",150
"1033",2014-02-01,"SUBARU","ICE",116
"1034",2014-02-01,"SUZUKI","ICE",116
"1035",2014-02-01,"TOYOTA","ICE",651
"1036",2014-02-01,"TOYOTA","PHEV",37
"1037",2014-02-01,"VOLKSWAGEN","ICE",552
"1038",2014-02-01,"VOLVO","ICE",37
"1039",2014-02-01,"АЗЛК","ICE",1
"1040",2014-02-01,"АС","ICE",3
"1041",2014-02-01,"БОГДАН","ICE",84
"1042",2014-02-01,"ВАЗ","ICE",269
"1043",2014-02-01,"ГАЗ","ICE",8
"1044",2014-02-01,"ЗАЗ","ICE",445
"1045",2014-02-01,"ЗАЗ-DAEWOO","ICE",11
"1046",2014-02-01,"ЛУАЗ","ICE",1
"1047",2014-02-01,"УАЗ","ICE",7
"1048",2014-03-01,"ABARTH","ICE",1
"1049",2014-03-01,"ACURA","ICE",2
"1050",2014-03-01,"ASTON","ICE",1
"1051",2014-03-01,"AUDI","ICE",111
"1052",2014-03-01,"BMW","ICE",134
"1053",2014-03-01,"BYD","ICE",47
"1054",2014-03-01,"CADILLAC","ICE",2
"1055",2014-03-01,"CHERY","ICE",89
"1056",2014-03-01,"CHEVROLET","ICE",137
"1057",2014-03-01,"CITROEN","ICE",158
"1058",2014-03-01,"DACIA","ICE",4
"1059",2014-03-01,"DAEWOO","ICE",279
"1060",2014-03-01,"DAIHATSU","ICE",1
"1061",2014-03-01,"DODGE","ICE",1
"1062",2014-03-01,"FAW","ICE",22
"1063",2014-03-01,"FIAT","ICE",99
"1064",2014-03-01,"FORD","ICE",223
"1065",2014-03-01,"GEELY","ICE",996
"1066",2014-03-01,"GEELY","PHEV",1
"1067",2014-03-01,"GREAT","ICE",61
"1068",2014-03-01,"HAFEI","ICE",1
"1069",2014-03-01,"HONDA","ICE",154
"1070",2014-03-01,"HYUNDAI","ICE",386
"1071",2014-03-01,"INFINITI","ICE",42
"1072",2014-03-01,"JAC","ICE",23
"1073",2014-03-01,"JAGUAR","ICE",2
"1074",2014-03-01,"JEEP","ICE",8
"1075",2014-03-01,"KIA","ICE",252
"1076",2014-03-01,"LADA","ICE",119
"1077",2014-03-01,"LANCIA","ICE",3
"1078",2014-03-01,"LAND","ICE",65
"1079",2014-03-01,"LEXUS","ICE",70
"1080",2014-03-01,"LEXUS","PHEV",3
"1081",2014-03-01,"LIFAN","ICE",30
"1082",2014-03-01,"MASERATI","ICE",3
"1083",2014-03-01,"MAZDA","ICE",163
"1084",2014-03-01,"MERCEDES-BENZ","ICE",157
"1085",2014-03-01,"MG","ICE",80
"1086",2014-03-01,"MINI","ICE",8
"1087",2014-03-01,"MITSUBISHI","ICE",160
"1088",2014-03-01,"NISSAN","ICE",388
"1089",2014-03-01,"OPEL","ICE",69
"1090",2014-03-01,"PEUGEOT","ICE",224
"1091",2014-03-01,"PORSCHE","ICE",32
"1092",2014-03-01,"RENAULT","ICE",422
"1093",2014-03-01,"ROLLS-ROYCE","ICE",1
"1094",2014-03-01,"SAIPA","ICE",1
"1095",2014-03-01,"SEAT","ICE",19
"1096",2014-03-01,"SKODA","ICE",321
"1097",2014-03-01,"SMART","ICE",6
"1098",2014-03-01,"SSANG","ICE",163
"1099",2014-03-01,"SUBARU","ICE",153
"1100",2014-03-01,"SUZUKI","ICE",55
"1101",2014-03-01,"TATA","ICE",1
"1102",2014-03-01,"TOYOTA","ICE",731
"1103",2014-03-01,"TOYOTA","PHEV",13
"1104",2014-03-01,"VOLKSWAGEN","ICE",404
"1105",2014-03-01,"VOLVO","ICE",18
"1106",2014-03-01,"АЗЛК","ICE",1
"1107",2014-03-01,"АС","ICE",2
"1108",2014-03-01,"БОГДАН","ICE",316
"1109",2014-03-01,"ВАЗ","ICE",299
"1110",2014-03-01,"ГАЗ","ICE",14
"1111",2014-03-01,"ЗАЗ","ICE",660
"1112",2014-03-01,"ЗАЗ-DAEWOO","ICE",44
"1113",2014-03-01,"ИЖ","ICE",1
"1114",2014-03-01,"ТА-НО","ICE",1
"1115",2014-03-01,"УАЗ","ICE",7
"1116",2014-04-01,"ACURA","ICE",2
"1117",2014-04-01,"ALFA","ICE",1
"1118",2014-04-01,"ASTON","ICE",1
"1119",2014-04-01,"AUDI","ICE",77
"1120",2014-04-01,"BENTLEY","ICE",1
"1121",2014-04-01,"BMW","ICE",101
"1122",2014-04-01,"BYD","ICE",49
"1123",2014-04-01,"CADILLAC","ICE",1
"1124",2014-04-01,"CHERY","ICE",93
"1125",2014-04-01,"CHEVROLET","ICE",95
"1126",2014-04-01,"CITROEN","ICE",41
"1127",2014-04-01,"DACIA","ICE",1
"1128",2014-04-01,"DAEWOO","ICE",117
"1129",2014-04-01,"DAIHATSU","ICE",1
"1130",2014-04-01,"DODGE","ICE",1
"1131",2014-04-01,"FAW","ICE",34
"1132",2014-04-01,"FIAT","ICE",59
"1133",2014-04-01,"FORD","ICE",156
"1134",2014-04-01,"GEELY","ICE",639
"1135",2014-04-01,"GREAT","ICE",61
"1136",2014-04-01,"HONDA","ICE",94
"1137",2014-04-01,"HYUNDAI","ICE",240
"1138",2014-04-01,"INFINITI","ICE",30
"1139",2014-04-01,"JAC","ICE",29
"1140",2014-04-01,"JAGUAR","ICE",4
"1141",2014-04-01,"JEEP","ICE",12
"1142",2014-04-01,"KIA","ICE",198
"1143",2014-04-01,"LADA","ICE",96
"1144",2014-04-01,"LANCIA","ICE",1
"1145",2014-04-01,"LAND","ICE",46
"1146",2014-04-01,"LEXUS","ICE",81
"1147",2014-04-01,"LEXUS","PHEV",2
"1148",2014-04-01,"LIFAN","ICE",73
"1149",2014-04-01,"LINCOLN","ICE",1
"1150",2014-04-01,"MASERATI","ICE",2
"1151",2014-04-01,"MAZDA","ICE",101
"1152",2014-04-01,"MERCEDES-BENZ","ICE",125
"1153",2014-04-01,"MG","ICE",34
"1154",2014-04-01,"MINI","ICE",7
"1155",2014-04-01,"MITSUBISHI","BEV",2
"1156",2014-04-01,"MITSUBISHI","ICE",76
"1157",2014-04-01,"NISSAN","ICE",174
"1158",2014-04-01,"OPEL","ICE",29
"1159",2014-04-01,"PEUGEOT","ICE",86
"1160",2014-04-01,"PORSCHE","ICE",18
"1161",2014-04-01,"RENAULT","ICE",267
"1162",2014-04-01,"SAIPA","ICE",4
"1163",2014-04-01,"SEAT","ICE",10
"1164",2014-04-01,"SKODA","ICE",178
"1165",2014-04-01,"SMART","ICE",2
"1166",2014-04-01,"SSANG","ICE",65
"1167",2014-04-01,"SUBARU","ICE",53
"1168",2014-04-01,"SUZUKI","ICE",45
"1169",2014-04-01,"TATA","ICE",1
"1170",2014-04-01,"TESLA","BEV",1
"1171",2014-04-01,"TOYOTA","ICE",573
"1172",2014-04-01,"TOYOTA","PHEV",12
"1173",2014-04-01,"VOLKSWAGEN","ICE",262
"1174",2014-04-01,"VOLVO","ICE",19
"1175",2014-04-01,"АС","ICE",13
"1176",2014-04-01,"БОГДАН","ICE",194
"1177",2014-04-01,"ВАЗ","ICE",118
"1178",2014-04-01,"ГАЗ","ICE",7
"1179",2014-04-01,"ЗАЗ","ICE",452
"1180",2014-04-01,"ЗАЗ-DAEWOO","ICE",15
"1181",2014-04-01,"ИЖ","ICE",3
"1182",2014-04-01,"КНОТТ","ICE",1
"1183",2014-04-01,"УАЗ","ICE",14
"1184",2014-05-01,"ABARTH","ICE",2
"1185",2014-05-01,"ACURA","ICE",3
"1186",2014-05-01,"ASTON","ICE",1
"1187",2014-05-01,"AUDI","ICE",53
"1188",2014-05-01,"BENTLEY","ICE",1
"1189",2014-05-01,"BIO","BEV",1
"1190",2014-05-01,"BMW","ICE",78
"1191",2014-05-01,"BYD","ICE",13
"1192",2014-05-01,"CHERY","ICE",52
"1193",2014-05-01,"CHEVROLET","ICE",54
"1194",2014-05-01,"CITROEN","ICE",49
"1195",2014-05-01,"DACIA","ICE",1
"1196",2014-05-01,"DAEWOO","ICE",80
"1197",2014-05-01,"DODGE","ICE",1
"1198",2014-05-01,"FAW","ICE",2
"1199",2014-05-01,"FIAT","ICE",57
